10-digit PSGC,Name,Correspondence Code,Geographic Level,Old names,City Class,"Income
Classification (DOF DO No. 074.2024)","Urban / Rural
(based on 2020 CPH)", 2024 Population ,,Status
1380601142,Barangay 142,133901142,Bgy,,,,U,"1,721",,
1380601143,Barangay 143,133901143,Bgy,,,,U,"1,421",,
1380601144,Barangay 144,133901144,Bgy,,,,U,893,,
1380601145,Barangay 145,133901145,Bgy,,,,U,"1,109",,
1380601146,Barangay 146,133901146,Bgy,,,,U,"2,724",,
1380601147,Barangay 147,133901147,Bgy,,,,U,"2,023",,
1380601148,Barangay 148,133901148,Bgy,,,,U,"1,827",,
1380601149,Barangay 149,133901149,Bgy,,,,U,"1,569",,
1380601150,Barangay 150,133901150,Bgy,,,,U,"1,922",,
1380601151,Barangay 151,133901151,Bgy,,,,U,"1,725",,
1380601152,Barangay 152,133901152,Bgy,,,,U,"6,016",,
1380601153,Barangay 153,133901153,Bgy,,,,U,"1,658",,
1380601154,Barangay 154,133901154,Bgy,,,,U,774,,
1380601155,Barangay 155,133901155,Bgy,,,,U,"3,292",,
1380601156,Barangay 156,133901156,Bgy,,,,U,"1,627",,
1380601157,Barangay 157,133901157,Bgy,,,,U,"1,409",,
1380601158,Barangay 158,133901158,Bgy,,,,U,"2,037",,
1380601159,Barangay 159,133901159,Bgy,,,,U,"1,595",,
1380601160,Barangay 160,133901160,Bgy,,,,U,"1,399",,
1380601161,Barangay 161,133901161,Bgy,,,,U,876,,
1380601162,Barangay 162,133901162,Bgy,,,,U,586,,
1380601163,Barangay 163,133901163,Bgy,,,,U,"3,850",,
1380601164,Barangay 164,133901164,Bgy,,,,U,"1,824",,
1380601165,Barangay 165,133901165,Bgy,,,,U,903,,
1380601166,Barangay 166,133901166,Bgy,,,,U,860,,
1380601167,Barangay 167,133901167,Bgy,,,,U,955,,
1380601168,Barangay 168,133901168,Bgy,,,,U,"1,154",,
1380601169,Barangay 169,133901169,Bgy,,,,U,"1,100",,
1380601170,Barangay 170,133901170,Bgy,,,,U,"1,245",,
1380601171,Barangay 171,133901171,Bgy,,,,U,"1,026",,
1380601172,Barangay 172,133901172,Bgy,,,,U,"1,038",,
1380601173,Barangay 173,133901173,Bgy,,,,U,"1,704",,
1380601174,Barangay 174,133901174,Bgy,,,,U,751,,
1380601175,Barangay 175,133901175,Bgy,,,,U,996,,
1380601176,Barangay 176,133901176,Bgy,,,,U,"1,312",,
1380601177,Barangay 177,133901177,Bgy,,,,U,"3,440",,
1380601178,Barangay 178,133901178,Bgy,,,,U,"1,324",,
1380601179,Barangay 179,133901179,Bgy,,,,U,"1,034",,
1380601180,Barangay 180,133901180,Bgy,,,,U,"2,160",,
1380601181,Barangay 181,133901181,Bgy,,,,U,"2,334",,
1380601182,Barangay 182,133901182,Bgy,,,,U,"4,072",,
1380601183,Barangay 183,133901183,Bgy,,,,U,"8,512",,
1380601184,Barangay 184,133901184,Bgy,,,,U,"2,126",,
1380601185,Barangay 185,133901185,Bgy,,,,U,"3,399",,
1380601186,Barangay 186,133901186,Bgy,,,,U,"1,492",,
1380601187,Barangay 187,133901187,Bgy,,,,U,717,,
1380601188,Barangay 188,133901188,Bgy,,,,U,872,,
1380601189,Barangay 189,133901189,Bgy,,,,U,"1,618",,
1380601190,Barangay 190,133901190,Bgy,,,,U,"1,282",,
1380601191,Barangay 191,133901191,Bgy,,,,U,754,,
1380601192,Barangay 192,133901192,Bgy,,,,U,"1,771",,
1380601193,Barangay 193,133901193,Bgy,,,,U,928,,
1380601194,Barangay 194,133901194,Bgy,,,,U,746,,
1380601195,Barangay 195,133901195,Bgy,,,,U,"1,261",,
1380601196,Barangay 196,133901196,Bgy,,,,U,"1,468",,
1380601197,Barangay 197,133901197,Bgy,,,,U,305,,
1380601198,Barangay 198,133901198,Bgy,,,,U,"3,840",,
1380601199,Barangay 199,133901199,Bgy,,,,U,"2,240",,
1380601200,Barangay 200,133901200,Bgy,,,,U,757,,
1380601201,Barangay 201,133901201,Bgy,,,,U,"1,166",,
1380601202,Barangay 202,133901202,Bgy,,,,U,"1,289",,
1380601203,Barangay 202-A,133901203,Bgy,,,,U,"1,037",,
1380601204,Barangay 203,133901204,Bgy,,,,U,"2,014",,
1380601205,Barangay 204,133901205,Bgy,,,,U,"1,932",,
1380601206,Barangay 205,133901206,Bgy,,,,U,"1,832",,
1380601207,Barangay 206,133901207,Bgy,,,,U,"2,487",,
1380601208,Barangay 207,133901208,Bgy,,,,U,"1,139",,
1380601209,Barangay 208,133901209,Bgy,,,,U,454,,
1380601210,Barangay 209,133901210,Bgy,,,,U,"4,704",,
1380601211,Barangay 210,133901211,Bgy,,,,U,"3,106",,
1380601212,Barangay 211,133901212,Bgy,,,,U,"2,102",,
1380601213,Barangay 212,133901213,Bgy,,,,U,"2,131",,
1380601214,Barangay 213,133901214,Bgy,,,,U,"3,037",,
1380601215,Barangay 214,133901215,Bgy,,,,U,"1,323",,
1380601216,Barangay 215,133901216,Bgy,,,,U,"3,147",,
1380601217,Barangay 216,133901217,Bgy,,,,U,"2,237",,
1380601218,Barangay 217,133901218,Bgy,,,,U,"1,025",,
1380601219,Barangay 218,133901219,Bgy,,,,U,339,,
1380601220,Barangay 219,133901220,Bgy,,,,U,"1,117",,
1380601221,Barangay 220,133901221,Bgy,,,,U,"1,290",,
1380601222,Barangay 221,133901222,Bgy,,,,U,"3,395",,
1380601223,Barangay 222,133901223,Bgy,,,,U,"1,760",,
1380601224,Barangay 223,133901224,Bgy,,,,U,"1,583",,
1380601225,Barangay 224,133901225,Bgy,,,,U,"1,078",,
1380601226,Barangay 225,133901226,Bgy,,,,U,"2,275",,
1380601227,Barangay 226,133901227,Bgy,,,,U,"1,201",,
1380601228,Barangay 227,133901228,Bgy,,,,U,"1,726",,
1380601229,Barangay 228,133901229,Bgy,,,,U,"2,697",,
1380601230,Barangay 229,133901230,Bgy,,,,U,"1,825",,
1380601231,Barangay 230,133901231,Bgy,,,,U,"2,376",,
1380601232,Barangay 231,133901232,Bgy,,,,U,"1,389",,
1380601233,Barangay 232,133901233,Bgy,,,,U,"1,871",,
1380601234,Barangay 233,133901234,Bgy,,,,U,724,,
1380601235,Barangay 234,133901235,Bgy,,,,U,"2,013",,
1380601236,Barangay 235,133901236,Bgy,,,,U,"1,264",,
1380601237,Barangay 236,133901237,Bgy,,,,U,603,,
1380601238,Barangay 237,133901238,Bgy,,,,U,223,,
1380601239,Barangay 238,133901239,Bgy,,,,U,390,,
1380601240,Barangay 239,133901240,Bgy,,,,U,"1,631",,
1380601241,Barangay 240,133901241,Bgy,,,,U,91,,
1380601242,Barangay 241,133901242,Bgy,,,,U,303,,
1380601243,Barangay 242,133901243,Bgy,,,,U,454,,
1380601244,Barangay 243,133901244,Bgy,,,,U,338,,
1380601245,Barangay 244,133901245,Bgy,,,,U,659,,
1380601246,Barangay 245,133901246,Bgy,,,,U,318,,
1380601247,Barangay 246,133901247,Bgy,,,,U,"1,258",,
1380601248,Barangay 247,133901248,Bgy,,,,U,876,,
1380601249,Barangay 248,133901249,Bgy,,,,U,173,,
1380601250,Barangay 249,133901250,Bgy,,,,U,"1,750",,
1380601251,Barangay 250,133901251,Bgy,,,,U,"1,232",,
1380601252,Barangay 251,133901252,Bgy,,,,U,"1,339",,
1380601253,Barangay 252,133901253,Bgy,,,,U,925,,
1380601254,Barangay 253,133901254,Bgy,,,,U,"1,339",,
1380601255,Barangay 254,133901255,Bgy,,,,U,"3,513",,
1380601256,Barangay 255,133901256,Bgy,,,,U,957,,
1380601257,Barangay 256,133901257,Bgy,,,,U,"1,044",,
1380601258,Barangay 257,133901258,Bgy,,,,U,"1,341",,
1380601259,Barangay 258,133901259,Bgy,,,,U,708,,
1380601260,Barangay 259,133901260,Bgy,,,,U,"2,014",,
1380601261,Barangay 260,133901261,Bgy,,,,U,"1,935",,
1380601262,Barangay 261,133901262,Bgy,,,,U,800,,
1380601263,Barangay 262,133901263,Bgy,,,,U,"3,638",,
1380601264,Barangay 263,133901264,Bgy,,,,U,"1,317",,
1380601265,Barangay 264,133901265,Bgy,,,,U,"2,758",,
1380601266,Barangay 265,133901266,Bgy,,,,U,146,,
1380601267,Barangay 266,133901267,Bgy,,,,U,"2,072",,
1380601268,Barangay 267,133901268,Bgy,,,,U,"1,780",,
1380602000,Binondo,133902000,SubMun,,,,,"23,935",,
1380602001,Barangay 287,133902001,Bgy,,,,U,"3,117",,
1380602002,Barangay 288,133902002,Bgy,,,,U,"2,800",,
1380602003,Barangay 289,133902003,Bgy,,,,U,"1,352",,
1380602004,Barangay 290,133902004,Bgy,,,,U,"1,713",,
1380602005,Barangay 291,133902005,Bgy,,,,U,"2,537",,
1380602006,Barangay 292,133902006,Bgy,,,,U,"3,113",,
1380602007,Barangay 293,133902007,Bgy,,,,U,"3,708",,
1380602008,Barangay 294,133902008,Bgy,,,,U,"1,905",,
1380602009,Barangay 295,133902009,Bgy,,,,U,"1,417",,
1380602010,Barangay 296,133902010,Bgy,,,,U,"2,273",,
1380603000,Quiapo,133903000,SubMun,,,,,"32,236",,
1380603003,Barangay 383,133903003,Bgy,,,,U,"2,529",,
1380603004,Barangay 384,133903004,Bgy,,,,U,"3,830",,
1380603005,Barangay 385,133903005,Bgy,,,,U,"3,549",,
1380603006,Barangay 386,133903006,Bgy,,,,U,"1,245",,
1380603007,Barangay 387,133903007,Bgy,,,,U,"2,678",,
1380603008,Barangay 388,133903008,Bgy,,,,U,"1,553",,
1380603009,Barangay 389,133903009,Bgy,,,,U,"1,788",,
1380603010,Barangay 390,133903010,Bgy,,,,U,900,,
1380603011,Barangay 391,133903011,Bgy,,,,U,"2,633",,
1380603012,Barangay 392,133903012,Bgy,,,,U,"1,115",,
1380603013,Barangay 393,133903013,Bgy,,,,U,"4,130",,
1380603014,Barangay 394,133903014,Bgy,,,,U,"1,487",,
1380603015,Barangay 306,133903015,Bgy,,,,U,"1,273",,
1380603016,Barangay 307,133903016,Bgy,,,,U,"1,399",,
1380603017,Barangay 308,133903017,Bgy,,,,U,965,,
1380603018,Barangay 309,133903018,Bgy,,,,U,"1,162",,
1380604000,San Nicolas,133904000,SubMun,,,,,"46,350",,
1380604001,Barangay 268,133904001,Bgy,,,,U,609,,
1380604002,Barangay 269,133904002,Bgy,,,,U,"1,095",,
1380604003,Barangay 270,133904003,Bgy,,,,U,954,,
1380604004,Barangay 271,133904004,Bgy,,,,U,"1,315",,
1380604005,Barangay 272,133904005,Bgy,,,,U,"1,103",,
1380604006,Barangay 273,133904006,Bgy,,,,U,454,,
1380604007,Barangay 274,133904007,Bgy,,,,U,"2,062",,
1380604008,Barangay 275,133904008,Bgy,,,,U,"20,995",,
1380604009,Barangay 276,133904009,Bgy,,,,U,"3,077",,
1380604014,Barangay 281,133904014,Bgy,,,,U,"3,436",,
1380604015,Barangay 282,133904015,Bgy,,,,U,"2,503",,
1380604016,Barangay 283,133904016,Bgy,,,,U,"1,364",,
1380604017,Barangay 284,133904017,Bgy,,,,U,"1,076",,
1380604018,Barangay 285,133904018,Bgy,,,,U,"2,091",,
1380604019,Barangay 286,133904019,Bgy,,,,U,"4,216",,
1380605000,Santa Cruz,133905000,SubMun,,,,,"134,484",,
1380605001,Barangay 297,133905001,Bgy,,,,U,"2,015",,
1380605002,Barangay 298,133905002,Bgy,,,,U,"1,079",,
1380605003,Barangay 299,133905003,Bgy,,,,U,"1,447",,
1380605004,Barangay 300,133905004,Bgy,,,,U,"1,341",,
1380605005,Barangay 301,133905005,Bgy,,,,U,505,,
1380605006,Barangay 302,133905006,Bgy,,,,U,766,,
1380605007,Barangay 303,133905007,Bgy,,,,U,738,,
1380605008,Barangay 304,133905008,Bgy,,,,U,307,,
1380605009,Barangay 305,133905009,Bgy,,,,U,899,,
1380605012,Barangay 310,133905012,Bgy,,,,U,"13,761",,
1380605013,Barangay 311,133905013,Bgy,,,,U,"1,805",,
1380605014,Barangay 312,133905014,Bgy,,,,U,"2,945",,
1380605015,Barangay 313,133905015,Bgy,,,,U,"3,587",,
1380605016,Barangay 314,133905016,Bgy,,,,U,"1,630",,
1380605017,Barangay 315,133905017,Bgy,,,,U,"2,150",,
1380605018,Barangay 316,133905018,Bgy,,,,U,856,,
1380605019,Barangay 317,133905019,Bgy,,,,U,"1,573",,
1380605020,Barangay 318,133905020,Bgy,,,,U,781,,
1380605021,Barangay 319,133905021,Bgy,,,,U,"1,358",,
1380605022,Barangay 320,133905022,Bgy,,,,U,"1,416",,
1380605023,Barangay 321,133905023,Bgy,,,,U,384,,
1380605024,Barangay 322,133905024,Bgy,,,,U,867,,
1380605025,Barangay 323,133905025,Bgy,,,,U,"1,076",,
1380605026,Barangay 324,133905026,Bgy,,,,U,643,,
1380605027,Barangay 325,133905027,Bgy,,,,U,526,,
1380605028,Barangay 326,133905028,Bgy,,,,U,841,,
1380605029,Barangay 327,133905029,Bgy,,,,U,"1,242",,
1380605030,Barangay 328,133905030,Bgy,,,,U,659,,
1380605031,Barangay 329,133905031,Bgy,,,,U,459,,
1380605032,Barangay 330,133905032,Bgy,,,,U,"2,949",,
1380605033,Barangay 331,133905033,Bgy,,,,U,860,,
1380605034,Barangay 332,133905034,Bgy,,,,U,640,,
1380605035,Barangay 333,133905035,Bgy,,,,U,"1,024",,
1380605036,Barangay 334,133905036,Bgy,,,,U,"1,467",,
1380605037,Barangay 335,133905037,Bgy,,,,U,"1,078",,
1380605038,Barangay 336,133905038,Bgy,,,,U,"1,986",,
1380605039,Barangay 337,133905039,Bgy,,,,U,"1,203",,
1380605040,Barangay 338,133905040,Bgy,,,,U,"1,426",,
1380605041,Barangay 339,133905041,Bgy,,,,U,"1,551",,
1380605042,Barangay 340,133905042,Bgy,,,,U,"1,785",,
1380605043,Barangay 341,133905043,Bgy,,,,U,"1,615",,
1380605044,Barangay 342,133905044,Bgy,,,,U,"1,765",,
1380605045,Barangay 343,133905045,Bgy,,,,U,"3,037",,
1380605046,Barangay 344,133905046,Bgy,,,,U,644,,
1380605047,Barangay 345,133905047,Bgy,,,,U,"1,332",,
1380605048,Barangay 346,133905048,Bgy,,,,U,"1,501",,
1380605049,Barangay 347,133905049,Bgy,,,,U,"1,283",,
1380605050,Barangay 348,133905050,Bgy,,,,U,955,,
1380605051,Barangay 349,133905051,Bgy,,,,U,548,,
1380605052,Barangay 350,133905052,Bgy,,,,U,"8,026",,
1380605053,Barangay 351,133905053,Bgy,,,,U,"3,415",,
1380605054,Barangay 352,133905054,Bgy,,,,U,"1,401",,
1380605055,Barangay 353,133905055,Bgy,,,,U,"3,010",,
1380605056,Barangay 354,133905056,Bgy,,,,U,"2,200",,
1380605057,Barangay 355,133905057,Bgy,,,,U,"1,118",,
1380605058,Barangay 356,133905058,Bgy,,,,U,443,,
1380605059,Barangay 357,133905059,Bgy,,,,U,553,,
1380605060,Barangay 358,133905060,Bgy,,,,U,"1,167",,
1380605061,Barangay 359,133905061,Bgy,,,,U,459,,
1380605062,Barangay 360,133905062,Bgy,,,,U,796,,
1380605063,Barangay 361,133905063,Bgy,,,,U,726,,
1380605064,Barangay 362,133905064,Bgy,,,,U,290,,
1380605065,Barangay 363,133905065,Bgy,,,,U,616,,
1380605066,Barangay 364,133905066,Bgy,,,,U,"2,057",,
1380605067,Barangay 365,133905067,Bgy,,,,U,"1,387",,
1380605069,Barangay 366,133905069,Bgy,,,,U,"1,256",,
1380605070,Barangay 367,133905070,Bgy,,,,U,"2,063",,
1380605071,Barangay 368,133905071,Bgy,,,,U,658,,
1380605072,Barangay 369,133905072,Bgy,,,,U,"1,785",,
1380605073,Barangay 370,133905073,Bgy,,,,U,628,,
1380605074,Barangay 371,133905074,Bgy,,,,U,858,,
1380605075,Barangay 372,133905075,Bgy,,,,U,"4,332",,
1380605076,Barangay 373,133905076,Bgy,,,,U,"3,977",,
1380605077,Barangay 374,133905077,Bgy,,,,U,"4,221",,
1380605078,Barangay 375,133905078,Bgy,,,,U,"4,466",,
1380605079,Barangay 376,133905079,Bgy,,,,U,962,,
1380605080,Barangay 377,133905080,Bgy,,,,U,663,,
1380605081,Barangay 378,133905081,Bgy,,,,U,683,,
1380605082,Barangay 379,133905082,Bgy,,,,U,729,,
1380605083,Barangay 380,133905083,Bgy,,,,U,957,,
1380605084,Barangay 381,133905084,Bgy,,,,U,"1,473",,
1380605085,Barangay 382,133905085,Bgy,,,,U,804,,
1380606000,Sampaloc,133906000,SubMun,,,,,"398,396",,
1380606001,Barangay 395,133906001,Bgy,,,,U,"1,228",,
1380606002,Barangay 396,133906002,Bgy,,,,U,"4,237",,
1380606003,Barangay 397,133906003,Bgy,,,,U,"8,835",,
1380606004,Barangay 398,133906004,Bgy,,,,U,"2,413",,
1380606005,Barangay 399,133906005,Bgy,,,,U,"1,647",,
1380606006,Barangay 400,133906006,Bgy,,,,U,"1,458",,
1380606007,Barangay 401,133906007,Bgy,,,,U,"2,112",,
1380606008,Barangay 402,133906008,Bgy,,,,U,"2,778",,
1380606009,Barangay 403,133906009,Bgy,,,,U,755,,
1380606010,Barangay 404,133906010,Bgy,,,,U,"1,268",,
1380606011,Barangay 405,133906011,Bgy,,,,U,"1,153",,
1380606012,Barangay 406,133906012,Bgy,,,,U,651,,
1380606013,Barangay 407,133906013,Bgy,,,,U,"2,637",,
1380606014,Barangay 408,133906014,Bgy,,,,U,"1,774",,
1380606015,Barangay 409,133906015,Bgy,,,,U,"1,673",,
1380606016,Barangay 410,133906016,Bgy,,,,U,"2,565",,
1380606017,Barangay 411,133906017,Bgy,,,,U,"2,182",,
1380606018,Barangay 412,133906018,Bgy,,,,U,"2,015",,
1380606019,Barangay 413,133906019,Bgy,,,,U,"1,907",,
1380606020,Barangay 414,133906020,Bgy,,,,U,"1,603",,
1380606021,Barangay 415,133906021,Bgy,,,,U,795,,
1380606022,Barangay 416,133906022,Bgy,,,,U,"1,099",,
1380606023,Barangay 417,133906023,Bgy,,,,U,"1,818",,
1380606024,Barangay 418,133906024,Bgy,,,,U,"2,977",,
1380606025,Barangay 419,133906025,Bgy,,,,U,"1,567",,
1380606026,Barangay 420,133906026,Bgy,,,,U,"2,890",,
1380606027,Barangay 421,133906027,Bgy,,,,U,"1,264",,
1380606028,Barangay 422,133906028,Bgy,,,,U,"2,650",,
1380606029,Barangay 423,133906029,Bgy,,,,U,"1,369",,
1380606030,Barangay 424,133906030,Bgy,,,,U,"2,079",,
1380606031,Barangay 425,133906031,Bgy,,,,U,"1,792",,
1380606032,Barangay 426,133906032,Bgy,,,,U,"1,529",,
1380606033,Barangay 427,133906033,Bgy,,,,U,395,,
1380606034,Barangay 428,133906034,Bgy,,,,U,924,,
1380606035,Barangay 429,133906035,Bgy,,,,U,"3,113",,
1380606036,Barangay 430,133906036,Bgy,,,,U,463,,
1380606037,Barangay 431,133906037,Bgy,,,,U,656,,
1380606038,Barangay 432,133906038,Bgy,,,,U,"3,132",,
1380606039,Barangay 433,133906039,Bgy,,,,U,523,,
1380606040,Barangay 434,133906040,Bgy,,,,U,"1,582",,
1380606041,Barangay 435,133906041,Bgy,,,,U,471,,
1380606042,Barangay 436,133906042,Bgy,,,,U,967,,
1380606043,Barangay 437,133906043,Bgy,,,,U,983,,
1380606044,Barangay 438,133906044,Bgy,,,,U,648,,
1380606045,Barangay 439,133906045,Bgy,,,,U,821,,
1380606046,Barangay 440,133906046,Bgy,,,,U,918,,
1380606047,Barangay 441,133906047,Bgy,,,,U,666,,
1380606048,Barangay 442,133906048,Bgy,,,,U,688,,
1380606049,Barangay 443,133906049,Bgy,,,,U,"1,084",,
1380606050,Barangay 444,133906050,Bgy,,,,U,582,,
1380606051,Barangay 445,133906051,Bgy,,,,U,941,,
1380606052,Barangay 446,133906052,Bgy,,,,U,769,,
1380606053,Barangay 447,133906053,Bgy,,,,U,"1,259",,
1380606054,Barangay 448,133906054,Bgy,,,,U,"1,167",,
1380606055,Barangay 449,133906055,Bgy,,,,U,"1,360",,
1380606056,Barangay 450,133906056,Bgy,,,,U,"1,603",,
1380606057,Barangay 451,133906057,Bgy,,,,U,"1,030",,
1380606058,Barangay 452,133906058,Bgy,,,,U,693,,
1380606059,Barangay 453,133906059,Bgy,,,,U,"1,066",,
1380606060,Barangay 454,133906060,Bgy,,,,U,936,,
1380606061,Barangay 455,133906061,Bgy,,,,U,"1,287",,
1380606062,Barangay 456,133906062,Bgy,,,,U,"1,589",,
1380606063,Barangay 457,133906063,Bgy,,,,U,"2,895",,
1380606064,Barangay 458,133906064,Bgy,,,,U,"1,649",,
1380606065,Barangay 459,133906065,Bgy,,,,U,"1,049",,
1380606066,Barangay 460,133906066,Bgy,,,,U,861,,
1380606067,Barangay 461,133906067,Bgy,,,,U,733,,
1380606068,Barangay 462,133906068,Bgy,,,,U,"1,594",,
1380606069,Barangay 463,133906069,Bgy,,,,U,856,,
1380606070,Barangay 464,133906070,Bgy,,,,U,"3,138",,
1380606071,Barangay 465,133906071,Bgy,,,,U,"1,292",,
1380606072,Barangay 466,133906072,Bgy,,,,U,"1,448",,
1380606073,Barangay 467,133906073,Bgy,,,,U,"1,417",,
1380606074,Barangay 468,133906074,Bgy,,,,U,"1,364",,
1380606075,Barangay 469,133906075,Bgy,,,,U,"2,424",,
1380606076,Barangay 470,133906076,Bgy,,,,U,"1,487",,
1380606077,Barangay 471,133906077,Bgy,,,,U,"1,773",,
1380606078,Barangay 472,133906078,Bgy,,,,U,"1,126",,
1380606079,Barangay 473,133906079,Bgy,,,,U,"1,395",,
1380606080,Barangay 474,133906080,Bgy,,,,U,"1,614",,
1380606081,Barangay 475,133906081,Bgy,,,,U,"1,701",,
1380606082,Barangay 476,133906082,Bgy,,,,U,"1,213",,
1380606083,Barangay 477,133906083,Bgy,,,,U,"1,082",,
1380606084,Barangay 478,133906084,Bgy,,,,U,935,,
1380606085,Barangay 479,133906085,Bgy,,,,U,"3,179",,
1380606086,Barangay 480,133906086,Bgy,,,,U,"1,073",,
1380606087,Barangay 481,133906087,Bgy,,,,U,"1,943",,
1380606088,Barangay 482,133906088,Bgy,,,,U,864,,
1380606089,Barangay 483,133906089,Bgy,,,,U,"1,397",,
1380606090,Barangay 484,133906090,Bgy,,,,U,"2,285",,
1380606091,Barangay 485,133906091,Bgy,,,,U,"1,800",,
1380606092,Barangay 486,133906092,Bgy,,,,U,687,,
1380606093,Barangay 487,133906093,Bgy,,,,U,"1,464",,
1380606094,Barangay 488,133906094,Bgy,,,,U,818,,
1380606095,Barangay 489,133906095,Bgy,,,,U,"1,224",,
1380606096,Barangay 490,133906096,Bgy,,,,U,"1,048",,
1380606097,Barangay 491,133906097,Bgy,,,,U,926,,
1380606098,Barangay 492,133906098,Bgy,,,,U,"1,165",,
1380606099,Barangay 493,133906099,Bgy,,,,U,858,,
1380606100,Barangay 494,133906100,Bgy,,,,U,"1,663",,
1380606101,Barangay 495,133906101,Bgy,,,,U,"1,443",,
1380606102,Barangay 496,133906102,Bgy,,,,U,"1,085",,
1380606103,Barangay 497,133906103,Bgy,,,,U,"1,601",,
1380606104,Barangay 498,133906104,Bgy,,,,U,"1,029",,
1380606105,Barangay 499,133906105,Bgy,,,,U,"1,435",,
1380606106,Barangay 500,133906106,Bgy,,,,U,"1,404",,
1380606107,Barangay 501,133906107,Bgy,,,,U,941,,
1380606108,Barangay 502,133906108,Bgy,,,,U,920,,
1380606109,Barangay 503,133906109,Bgy,,,,U,"1,038",,
1380606110,Barangay 504,133906110,Bgy,,,,U,"1,361",,
1380606111,Barangay 505,133906111,Bgy,,,,U,788,,
1380606112,Barangay 506,133906112,Bgy,,,,U,816,,
1380606113,Barangay 507,133906113,Bgy,,,,U,"1,526",,
1380606114,Barangay 508,133906114,Bgy,,,,U,"1,020",,
1380606115,Barangay 509,133906115,Bgy,,,,U,814,,
1380606116,Barangay 510,133906116,Bgy,,,,U,"1,010",,
1380606117,Barangay 511,133906117,Bgy,,,,U,"1,129",,
1380606118,Barangay 512,133906118,Bgy,,,,U,"2,560",,
1380606119,Barangay 513,133906119,Bgy,,,,U,"1,929",,
1380606120,Barangay 514,133906120,Bgy,,,,U,"2,196",,
1380606121,Barangay 515,133906121,Bgy,,,,U,"2,289",,
1380606122,Barangay 516,133906122,Bgy,,,,U,"1,192",,
1380606123,Barangay 517,133906123,Bgy,,,,U,"1,355",,
1380606124,Barangay 518,133906124,Bgy,,,,U,"2,019",,
1380606125,Barangay 519,133906125,Bgy,,,,U,"1,385",,
1380606126,Barangay 520,133906126,Bgy,,,,U,695,,
1380606127,Barangay 521,133906127,Bgy,,,,U,"1,582",,
1380606128,Barangay 522,133906128,Bgy,,,,U,"1,082",,
1380606129,Barangay 523,133906129,Bgy,,,,U,"1,299",,
1380606130,Barangay 524,133906130,Bgy,,,,U,796,,
1380606131,Barangay 525,133906131,Bgy,,,,U,"1,673",,
1380606132,Barangay 526,133906132,Bgy,,,,U,805,,
1380606133,Barangay 527,133906133,Bgy,,,,U,"2,424",,
1380606134,Barangay 528,133906134,Bgy,,,,U,"1,510",,
1380606135,Barangay 529,133906135,Bgy,,,,U,944,,
1380606136,Barangay 530,133906136,Bgy,,,,U,503,,
1380606137,Barangay 531,133906137,Bgy,,,,U,"1,310",,
1380606138,Barangay 532,133906138,Bgy,,,,U,"1,085",,
1380606139,Barangay 533,133906139,Bgy,,,,U,948,,
1380606140,Barangay 534,133906140,Bgy,,,,U,"1,128",,
1380606141,Barangay 535,133906141,Bgy,,,,U,"1,037",,
1380606142,Barangay 536,133906142,Bgy,,,,U,"1,045",,
1380606143,Barangay 537,133906143,Bgy,,,,U,"1,474",,
1380606144,Barangay 538,133906144,Bgy,,,,U,971,,
1380606145,Barangay 539,133906145,Bgy,,,,U,"2,015",,
1380606146,Barangay 540,133906146,Bgy,,,,U,"2,024",,
1380606147,Barangay 541,133906147,Bgy,,,,U,812,,
1380606148,Barangay 542,133906148,Bgy,,,,U,336,,
1380606149,Barangay 543,133906149,Bgy,,,,U,830,,
1380606150,Barangay 544,133906150,Bgy,,,,U,45,,
1380606151,Barangay 545,133906151,Bgy,,,,U,934,,
1380606152,Barangay 546,133906152,Bgy,,,,U,768,,
1380606153,Barangay 547,133906153,Bgy,,,,U,"1,170",,
1380606154,Barangay 548,133906154,Bgy,,,,U,771,,
1380606155,Barangay 549,133906155,Bgy,,,,U,770,,
1380606156,Barangay 550,133906156,Bgy,,,,U,657,,
1380606157,Barangay 551,133906157,Bgy,,,,U,591,,
1380606158,Barangay 552,133906158,Bgy,,,,U,942,,
1380606159,Barangay 553,133906159,Bgy,,,,U,"1,454",,
1380606160,Barangay 554,133906160,Bgy,,,,U,"1,581",,
1380606161,Barangay 555,133906161,Bgy,,,,U,"1,151",,
1380606162,Barangay 556,133906162,Bgy,,,,U,909,,
1380606163,Barangay 557,133906163,Bgy,,,,U,"1,352",,
1380606164,Barangay 558,133906164,Bgy,,,,U,"1,198",,
1380606165,Barangay 559,133906165,Bgy,,,,U,"1,535",,
1380606166,Barangay 560,133906166,Bgy,,,,U,"1,133",,
1380606167,Barangay 561,133906167,Bgy,,,,U,"2,387",,
1380606168,Barangay 562,133906168,Bgy,,,,U,"2,261",,
1380606169,Barangay 563,133906169,Bgy,,,,U,"1,549",,
1380606170,Barangay 564,133906170,Bgy,,,,U,"1,451",,
1380606171,Barangay 565,133906171,Bgy,,,,U,"2,658",,
1380606172,Barangay 566,133906172,Bgy,,,,U,"2,177",,
1380606173,Barangay 567,133906173,Bgy,,,,U,"2,437",,
1380606174,Barangay 568,133906174,Bgy,,,,U,"1,881",,
1380606175,Barangay 569,133906175,Bgy,,,,U,"2,107",,
1380606176,Barangay 570,133906176,Bgy,,,,U,"1,897",,
1380606177,Barangay 571,133906177,Bgy,,,,U,"2,452",,
1380606178,Barangay 572,133906178,Bgy,,,,U,"1,617",,
